headLR1,headFB1,backLR1,backFB1,lHipLR1,lHipFB1,rHipLR1,rHipFB1,lKnee1,rKnee1,headLR2,headFB2,backLR2,backFB2,lHipLR2,lHipFB2,rHipLR2,rHipFB2,lKnee2,rKnee2,headLR3,headFB3,backLR3,backFB3,lHipLR3,lHipFB3,rHipLR3,rHipFB3,lKnee3,rKnee3
2.826531802761799,2.191337614421067,1.0733134385092558,2.881012442677546,2.7837445535537206,1.6393864073215534,2.9443475290626577,1.433141304580594,2.8317205223975246,2.874508467941282,2.9940668843602403,2.35669796006524,1.4003749266626613,2.4853994199208893,1.1517875660202748,2.1548423548653792,1.1524961356441932,0.9542832373663132,1.4427706853239586,1.1470119622128074,2.8689095958661017,2.1698064879532475,0.8891535454250675,2.913341650768409,2.8812779835988325,1.6663756903338387,2.8978022068311384,1.485047228099125,2.865494664647969,2.7340593303262235
2.582686559820629,2.452044832498534,2.4958180994821637,3.0027301931142136,3.022807323708496,1.8739057483081607,3.018500081583784,1.5872751123356288,2.804013542675817,2.7388767863764087,2.7227945202037054,2.4784251898266647,1.511586029467632,2.959774454451173,1.7033159013522663,2.538665894902218,1.8044721824743648,2.0488630535431422,1.8557128371781533,1.7631558986240317,2.6262230322584608,2.3613679347246657,2.1050802418184245,2.961358494988344,3.0660907434511184,1.85632464399432,3.0674421765199598,1.5676893690951148,2.847131163876327,2.752618845141723
2.884263616511153,2.2107178368894096,1.104159525527584,2.947333789907294,2.906155089787967,1.6496115957010786,2.8851211944311057,1.501252097128301,2.8716900969536416,2.724365176445074,2.9961067603112945,2.271748596954713,1.4723967167383094,2.5867745614904187,1.245053427857528,2.12886119683099,1.1800702139439392,0.9991853360629126,1.5376173979369203,1.1949525570656945,2.991661551119949,2.1748709282988354,1.2422304766870846,2.8823947829418826,2.6140388242218107,1.6210111003978689,2.706742414820073,1.4951498484651164,2.698235519991479,2.6267251840704144
2.739605777748172,2.196130614203605,0.9819882938025448,2.9386177440853376,2.8922194260369904,1.6756986592770295,2.9341716719592155,1.5109029351237155,2.8729662258830766,2.7547426133213957,2.7636688807529275,2.6110936924922843,1.6268492953714355,2.944678114319124,1.1525058066078016,1.7881381515955348,1.3439316312450016,0.9254355436163628,1.3891188067504083,1.2564410358287077,2.758017788982374,2.2086563036003137,1.1702888639858853,2.948344845153269,2.876158174276411,1.6921336426905225,2.9031667542778905,1.5194735535512254,2.8536030504912007,2.7175864768808453
2.5240868535261924,2.4913337483939566,1.8360008741684133,3.0083961568272986,3.092234175644735,1.7752408106802402,3.108812575492232,1.6203893752083989,2.8291694220824706,2.72919642060078,3.113947634626377,2.396399403704727,1.6305497199571184,3.103367203294761,0.9041475677206824,1.8825796394980252,0.8203896382935184,1.9803761147098908,1.2584013041871327,1.0750206078141749,2.5306069381716765,2.47528116493222,1.9817642331377463,3.0314983168110268,3.0631846050900915,1.7605344641321257,3.100543079586919,1.6246360114093537,2.835728455433326,2.70935520057218
2.663015579192939,2.380439606490427,2.1854789108481287,2.9977261484469806,3.104390179926234,1.8511059383152664,3.0666144922662597,1.599326125488674,2.86100569905127,2.764741347022732,2.713184706924956,2.517995254400932,1.5773143194160903,3.018638397061882,1.487301889296558,2.2473955369850804,1.636107778943977,2.8710445544226872,1.616084636812512,1.5575220589783152,2.7780352495195006,2.3554068981184964,2.425591276523157,2.930662938500684,3.012670184354872,1.9067821361824244,2.974978243569555,1.5457226264395147,2.846172969574592,2.668173024090156
2.6126832839560943,2.3888948079877768,2.243873650599993,2.980955018802597,3.054155628172393,1.8558130517480889,3.071994628848272,1.585829373937458,2.820127617587643,2.7438321455201864,2.6916962525026693,2.531577992730803,1.638719739021645,3.0723603422700987,1.5653717376364769,2.957039509292152,1.765010336896136,2.3918556444588117,1.7482298708637611,1.651082238535237,2.627372058268789,2.351954304962366,2.104827911465559,2.9943557420176936,3.0808375416856784,1.849677007860948,3.095907233558949,1.6140572334775456,2.85238528061953,2.763438324670492
2.9148438762971725,2.171413542555913,1.232864538567554,2.963287084881838,2.710499332776303,1.7300452722110566,2.8433485100263067,1.5538585435023504,2.711645561534472,2.5734658717577736,2.936043176347241,2.076832560167708,1.3856868077226152,2.8351377132823026,1.0744664892681726,1.9355715646987477,1.439478208743872,2.221453697885209,1.2238023036683114,1.1938422286934836,2.866298880351478,2.1838512802097534,0.2485010487535993,2.959579026114776,2.916695968171721,1.6855613670689338,3.0970182656673333,1.603624026914533,2.837743893632696,2.8549819621378703
2.6402138871052103,2.399286841348673,2.014978751463441,3.0821314674394062,3.1243577796258704,1.6184398055126452,3.0769602175634287,1.591701200894991,2.868771916042456,2.785632637438751,2.725560071864373,2.482048692792958,1.4670992445308693,2.8982034820994094,1.4784212642043577,2.408002423578271,1.5398119370126817,0.1734740691039205,1.382213641651686,1.2697104316026495,2.765646201160548,2.2558716233262395,0.8694005941707568,2.985708345785303,3.0310649438171264,1.6241965471736868,3.1035720509365663,1.5578848598752757,2.8615324663978283,2.8246152519410663
2.5830786997363804,2.59161492192693,2.459887597097576,2.964371756362669,3.067476127847508,1.961800327327055,3.1169726286569595,1.3520799472611802,2.8611822522073083,2.728496613192298,3.1228492992115813,2.338433664428488,1.5338475051241187,2.8071656815970747,1.621937026939462,3.0048456491997944,1.4688495200280345,2.58406249148445,2.08653031357917,1.5835086979212702,2.545681247201694,2.5624770954359644,2.4064803375719204,2.9466794407711467,3.083569184648132,1.9916435530247671,3.14150734402288,1.3580211482579183,2.8918415575797543,2.7504455862623343
2.8273679231855744,2.144674802965815,0.2237125341188142,2.940306316667295,2.909020235979402,1.6860546988820018,3.109821078262561,1.6152623088891511,2.8655589101797414,2.8682654284876685,2.881792373362698,2.203144089494449,1.380784342462506,2.7692427596661755,1.1077738996875317,2.164791407316514,1.3242757517004151,1.633307405103208,1.296688780013789,1.1636942528306389,2.844574360063056,2.182190968126729,0.1371912540191876,2.9688975422967983,2.921633772895134,1.7023669170807307,3.101954487354215,1.5892851709650826,2.880065500281373,2.847508285507364
2.7795896130609665,2.229874476951574,0.2451857322578603,2.997975670902207,2.942253330751983,1.6641003159917371,3.0350067341112394,1.5279158926873313,2.872363112788971,2.7916275405267448,2.945508331106641,2.504778192258083,1.5073502514766186,2.809802335369671,1.2790450492851324,2.195122892192624,1.330934486542558,0.7156623374785127,1.5137612000902534,1.2158510135974496,2.6605923034640044,2.275377751209166,0.6455626299596581,2.976829754726833,2.912850573587271,1.6749932226399218,3.01159448437898,1.524542188122315,2.8545197608607955,2.796737175385547
2.265353876020722,2.7689161197985297,2.0957766623452603,3.015298964167478,3.117170204980383,1.9038054848325152,3.083652725875105,1.4829476810251236,2.832297536753685,2.714422082759952,2.71343645516444,2.358809539888059,1.589535016996351,3.0767993765275343,0.8623316401462968,1.6577144902428396,1.063102897867696,2.4614007791508548,0.965019498842142,0.9207391493275628,2.302415811294563,2.722564014302704,2.0892623174745046,2.966100651821135,3.098291651111733,1.9506542283647537,3.010462675737216,1.375417106175048,2.8925496550703564,2.825268493567168
2.5024945248315293,2.5349153116682674,1.9089613140027293,3.0120662251276147,3.070690649314717,1.7595332826775256,3.0970425711855007,1.6008808911435355,2.8159520160810407,2.711587095766012,3.131662110050343,2.3561597862025385,1.6590785572317135,2.96413901368012,0.8004637899233852,1.912359284696298,0.722258098829313,1.977909065118132,1.1544981403059231,1.0131306713995507,2.371799434744608,2.6419444346114647,2.27996975553856,3.0128214770619635,3.0587976046243472,1.8164800946646489,3.125165013894636,1.4939294007583253,2.8811942110347903,2.697903232991074
2.299014367513597,2.7249679535159976,2.349911861601324,3.0052740849743804,3.12557390273894,1.9379063491358064,3.113310768577282,1.480121737009797,2.891189317295368,2.7610398473328286,2.852332223752083,2.387623442454669,1.6362707290815577,3.086728836599133,1.1877262075671933,1.753978355150123,1.153959849873866,2.556656237768021,1.1914491002863403,1.027914236933663,2.2457422525890243,2.752643640171777,2.2382149086749483,3.036518835572849,3.125450658730466,1.9155027630018528,3.122074342870149,1.5540160332264543,2.9035354406036755,2.729613758367481
2.519063221764476,2.539432545474318,2.3323365442806896,3.0456417903574877,3.093382044162761,1.8895711055464557,2.9979532310196038,1.5494324340612369,2.841792358531652,2.765376784951284,2.557388637862484,2.4571976791958434,1.4731331989373164,3.0046357550513374,1.1812277229665749,2.2578794495799746,1.367590360363379,2.5190071308455235,1.1079588428956073,1.1291264457190868,2.4804227209460104,2.545994980634108,2.150673007170232,3.055479523215674,3.0195373332432225,1.8976567428081887,3.0421525885845737,1.5725319548647614,2.866418167568471,2.724943840810249
2.6184715216681,2.497607342385757,2.421046631301326,3.057199933981046,3.123063052080534,1.9211157525832545,3.011603989095024,1.6413388765906398,2.8631665102432096,2.717731736606221,2.685190799576621,2.57257594849484,1.576940370196334,3.1109249314073573,0.9794597482041092,1.4223842750549331,1.1593372969215254,2.497691979539465,0.8558264791797772,0.8411847599006901,2.6201121026431404,2.53722048690722,2.360999224984065,3.0539718374985907,3.141580612243656,1.911975297910431,3.05046484042846,1.6414978033703234,2.855555660136043,2.7307204226239192
3.0320404325351875,2.1495450685385467,1.2449097082813425,2.8828873767602854,2.742111543420364,1.662323440778801,2.8087041723690858,1.4949110271601431,2.811151434294204,2.717269679336976,3.091336961076365,2.370108333546401,1.346194494799205,2.472369757681837,1.1451462882965746,2.2650511433183045,1.215065902195,0.8545254621183019,1.3921637854637798,1.1086413205389989,2.9002394445828075,2.185550603410401,0.4425439425956601,2.9191326197512875,2.942679698782934,1.6578229250879977,2.9505678124419497,1.4790281260791478,2.856979225112278,2.72609233154202
2.866298880351478,2.1838512802097534,0.2485010487535993,2.959579026114776,2.916695968171721,1.6855613670689338,3.0970182656673333,1.603624026914533,2.837743893632696,2.8549819621378703,3.00684176432898,2.0968885252932683,1.2892562197467132,2.7238272273964506,1.2085436028817913,2.323078390669567,1.6482102573644228,2.453912912296181,1.3987426866630432,1.3952874544789733,2.8516835003142784,2.1841949424270037,0.2754277878937682,2.960436220214972,2.979408334090426,1.6846021915004086,3.129277711999708,1.6569320897806643,2.877955993024056,2.835339744010714
2.8025215013087075,2.22383131169068,1.2223191297693037,2.924503423763614,2.85945315900614,1.679921884048294,2.862666156711482,1.5101927233639232,2.8851984100301795,2.737010298990926,2.4149503558502587,2.727143748658839,1.6009735338762685,2.98101252484009,1.2328116786950818,1.8044564995585508,1.4023237555370829,1.1601463663053424,1.3464500808991136,1.2053803295398646,2.895528317176421,2.22986533884821,1.4334442769267657,2.948577481175481,2.725061662802746,1.6776290379478478,2.7213085218698394,1.5012348471935706,2.926909333761702,2.7600572157881644
2.765646201160548,2.2558716233262395,0.8694005941707568,2.985708345785303,3.0310649438171264,1.6241965471736868,3.1035720509365663,1.5578848598752757,2.8615324663978283,2.8246152519410663,2.80055809417159,2.313639674553965,1.3358665697166043,2.8039332728906863,1.5344855414871466,2.9179202828650275,1.6056572277356662,0.4402532777030133,1.438808618075583,1.3232455510263397,2.825545049091411,2.248460938148307,0.9479218997179572,2.999910848983724,3.024538048228167,1.6462425152794786,3.052374554347511,1.5372960633470572,2.8944316162122568,2.7891279293074427
2.4581900614025214,2.603460946556886,2.2488179808693785,2.959724201243472,3.08168019170987,1.9757768041272523,3.126595041843044,1.4113593030643128,2.824273479821739,2.681552384432813,2.933200574930784,2.3470770456947614,1.6229013514032966,3.1285038406097017,1.7223214295569316,2.6695322142531954,1.5009530780879488,2.881916364506467,2.4044619622191794,2.1234690681233053,2.5631852561870283,2.521387546934109,1.9567998287088504,2.9599810632073664,3.0772096580113235,1.9169346375500351,3.0995868703689538,1.5366112658901974,2.818330053759868,2.689336582952043
2.799193244634207,2.2551619008445045,0.3311235109091185,2.971581593416337,2.953256749505205,1.6406357181666074,2.9936945762703737,1.5027915027019754,2.8552322307432494,2.763491260621682,3.0844383267786637,2.281292930074538,1.3503705897057965,2.533236942209653,1.1864370662332058,2.1357211125138447,1.2638599792182532,0.9216473112084524,1.2658239432971856,1.047014789421283,2.73784878274586,2.2434340367522614,0.673174877825382,2.9351885849458097,2.907854296979827,1.63125805681572,2.929105339401466,1.5070155999786587,2.842032098733855,2.7211615241019897
2.6262230322584608,2.3613679347246657,2.1050802418184245,2.961358494988344,3.0660907434511184,1.85632464399432,3.0674421765199598,1.5676893690951148,2.847131163876327,2.752618845141723,2.7693295428211653,2.526420288602941,1.6345846765242156,3.073294291492057,1.5768116849155571,2.764663998507172,1.8534008949909404,2.174829863504975,1.7054090540907112,1.7233897880917024,2.663015579192939,2.380439606490427,2.1854789108481287,2.9977261484469806,3.104390179926234,1.8511059383152664,3.0666144922662597,1.599326125488674,2.86100569905127,2.764741347022732
2.5096822454282437,2.521121822572567,2.3336653932573888,3.0385263608768227,3.1121055393026884,1.9004884324277265,2.9860103518795613,1.5491093877125162,2.826056517144027,2.731714169384253,2.605341255369587,2.4908468702583044,1.4675483404711898,2.9624674887136138,1.2058861724063694,2.2388093348357723,1.4510013906178263,2.7228234070454143,1.1218745934993066,1.1395800717435154,2.497259890487869,2.514766433772235,2.2172965954329245,3.032108620402104,3.059082616288724,1.9031647206262328,3.0064418191734736,1.5386158764345206,2.8567471276492675,2.729569679127791
2.4806395340966505,2.5052504313682062,1.9836806275555228,3.04151066184242,2.970911160419079,1.8500068911852867,3.118016335157868,1.4765842994855838,2.7511055598320446,2.766465055373594,2.6471363451223358,2.3884552145093068,1.4307453185656418,2.934363808361184,1.2218904620376585,2.0867877696333834,1.5457820959439124,2.938919105357936,1.190033233422423,1.1443100047057522,2.519063221764476,2.539432545474318,2.3323365442806896,3.0456417903574877,3.093382044162761,1.8895711055464557,2.9979532310196038,1.5494324340612369,2.841792358531652,2.765376784951284
2.779432293327845,2.564988685662674,1.7100575314721336,2.943761358944464,2.2224304203431955,2.079188617128844,2.1745006249192205,1.6943462866353571,2.369745752184356,1.980714838678032,3.006689906187866,2.3400991837224,1.635432287470048,3.0079902858734897,0.8710548791712883,1.884938814807581,0.7122442926220977,2.0422979792028864,1.2669121796204783,1.080527019189031,2.5803189505254074,2.479362353775364,1.8996484625638412,2.99225298823213,3.088641499921706,1.7945975857294656,3.0974808410874046,1.576309346716494,2.859708761232822,2.737858236427149
2.5240868535261924,2.4913337483939566,1.8360008741684133,3.0083961568272986,3.092234175644735,1.7752408106802402,3.108812575492232,1.6203893752083989,2.8291694220824706,2.72919642060078,3.113947634626377,2.396399403704727,1.6305497199571184,3.103367203294761,0.9041475677206824,1.8825796394980252,0.8203896382935184,1.9803761147098908,1.2584013041871327,1.0750206078141749,2.5306069381716765,2.47528116493222,1.9817642331377463,3.0314983168110268,3.0631846050900915,1.7605344641321257,3.100543079586919,1.6246360114093537,2.835728455433326,2.70935520057218
2.727898100131032,2.266967491680674,0.9329996269430504,2.9259721819721074,2.879879100139201,1.662087035572442,2.893035027649072,1.4823600504380845,2.8752072928641352,2.719584775796186,2.715933739456763,2.485199990192956,1.4826024341525732,2.692142946859922,1.2521481788501654,2.308235098952769,1.3517871287715,0.6939212749059441,1.303775838110013,1.1506626347087678,2.691491585561451,2.3052215491172467,0.6445714780247268,2.9146429382807453,2.893127100186396,1.6475006902753,2.918333647406505,1.4967792525928152,2.8397413413782044,2.699042230694537
2.758017788982374,2.2086563036003137,1.1702888639858853,2.948344845153269,2.876158174276411,1.6921336426905225,2.9031667542778905,1.5194735535512254,2.8536030504912007,2.7175864768808453,2.7802413437135125,2.6291695278736675,1.6333956872503854,2.971970395728168,1.222379032704871,1.7737497349745237,1.3603453489066228,0.9497780766324606,1.41677606050647,1.255397386344705,2.8450655770766886,2.184584501862371,1.3840237644714997,2.9471526744506327,2.856922565164968,1.6897643220737757,2.8601820798630584,1.4936498474851023,2.8961889204704434,2.722353188936057
2.4680096808323326,2.717461747593228,2.493730550235316,3.137175873952654,2.910991717157038,1.7235569206866486,2.86254563294778,1.7184840835081796,2.81791511162056,2.6372748575789133,2.6764586398676045,2.566851427862576,1.5377248137212962,3.1269298257343228,1.0031262656121127,1.875866060869392,1.1478156338747163,2.4210765784011024,1.0177024717870211,0.9211182799512464,2.4879317426717544,2.6672158842900773,2.703201083881734,3.13987681901714,3.0060817604493466,1.7207884550024886,3.0115277302441723,1.6669773799824306,2.846971089341743,2.700677643744268
2.840647534434847,2.246096461883848,1.3078434496466007,2.9002724847335157,2.7690560481962936,1.6838752760770217,2.8292550682502946,1.466611648865353,2.861661057942281,2.759620943981924,3.081724431826682,2.397583523564012,1.4010880260356715,2.5180440966761477,1.1571012709743027,2.216796285228452,1.2034109766673884,0.805596434013098,1.295163586279648,1.1241937413576966,2.964096829609656,2.194668752147653,0.9530354791180284,2.922915631907636,2.9090263983484497,1.6770381046648797,2.879032541239273,1.486536089629116,2.839473599168809,2.695870572861877
2.9002394445828075,2.185550603410401,0.4425439425956601,2.9191326197512875,2.942679698782934,1.6578229250879977,2.9505678124419497,1.4790281260791478,2.856979225112278,2.72609233154202,3.077217848400813,2.373845805630684,1.359252831215345,2.450499282810454,1.129356758114041,2.1413037093402045,1.212142453249073,0.7787427217567408,1.3472194767998646,1.1423613679321347,2.826531802761799,2.191337614421067,1.0733134385092558,2.881012442677546,2.7837445535537206,1.6393864073215534,2.9443475290626577,1.433141304580594,2.8317205223975246,2.874508467941282
2.5024945248315293,2.5349153116682674,1.9089613140027293,3.0120662251276147,3.070690649314717,1.7595332826775256,3.0970425711855007,1.6008808911435355,2.8159520160810407,2.711587095766012,3.131662110050343,2.3561597862025385,1.6590785572317135,2.96413901368012,0.8004637899233852,1.912359284696298,0.722258098829313,1.977909065118132,1.1544981403059231,1.0131306713995507,2.371799434744608,2.6419444346114647,2.27996975553856,3.0128214770619635,3.0587976046243472,1.8164800946646489,3.125165013894636,1.4939294007583253,2.8811942110347903,2.697903232991074
2.55458010947584,2.4292681892992998,3.04698794418216,3.055136121349657,2.8401251331306208,1.688291072101134,3.026469685115321,1.544224315290176,2.66576227806219,2.717253466401384,2.3750051282809,2.434999521857926,1.3566697493606443,2.912515855865532,1.227332111913456,2.246201525917999,1.63542267675368,3.0352304560516585,1.2134596843919052,1.330490951126169,2.405918717271863,2.557083514032748,2.299083193049215,3.075369020995343,2.915703013198762,1.6163919333469765,3.070955739037758,1.5979330395368725,2.6160437964474443,2.748024998537724
2.5306069381716765,2.47528116493222,1.9817642331377463,3.0314983168110268,3.0631846050900915,1.7605344641321257,3.100543079586919,1.6246360114093537,2.835728455433326,2.70935520057218,3.133673012194623,2.2771782595993404,1.6070639724109532,3.1191672459768163,0.8924217688491953,1.980007929462857,0.7656827826085965,2.041427006185925,1.2345723376583415,1.0230586641033432,2.5024945248315293,2.5349153116682674,1.9089613140027293,3.0120662251276147,3.070690649314717,1.7595332826775256,3.0970425711855007,1.6008808911435355,2.8159520160810407,2.711587095766012
2.7466549225663277,2.2293812274737697,1.2921794308097565,2.955786725844331,2.8732160066659187,1.6830292636675916,2.8919430408842683,1.5110747916442084,2.88168923533168,2.7259433563818307,2.769372870175034,2.567593929907808,1.660836703816866,3.010097446526924,1.1671189459313622,1.5721128188812383,1.3166002106540742,1.2504109167846382,1.3537189300098258,1.1777698780575443,2.818960204699289,2.23736496859095,1.3975808963552734,2.949410870924841,2.8844681478936964,1.6903880016016632,2.872734458326147,1.5076293383356802,2.882296498676822,2.695066042099257
2.554516058788185,2.529052178056613,2.2421068983470613,2.9554837820918576,3.122392908365848,1.973769789320038,3.062367114118568,1.3493745315437695,2.861056650343353,2.792094344685304,3.117011924411006,2.417471146416373,1.6304580974589509,2.902239627564803,1.8759420472496413,2.6616825010155,1.456046655821413,2.263122262380902,2.167694298001209,1.5191304073380894,2.598433931178376,2.57531802059106,2.3992435676593424,2.9684446484698603,3.1019639506269145,1.971386129554748,3.1179116399818576,1.3935003379809965,2.890064052039314,2.7405570771505703
2.598433931178376,2.57531802059106,2.3992435676593424,2.9684446484698603,3.1019639506269145,1.971386129554748,3.1179116399818576,1.3935003379809965,2.890064052039314,2.7405570771505703,3.0430883518354617,2.3908848803331386,1.5704484258486966,2.8441992851148568,1.8635394063116413,2.670152019240649,1.5251285701646615,2.7635412808853745,2.1013308240622752,1.4199614391442088,2.541617450015499,2.540142709554705,2.205180356891849,2.9480623941569903,3.1320738159343677,1.9836257770287424,3.0311206360746903,1.32782611801166,2.8835536439546563,2.813809810766724
2.762454549196318,2.2464500724984764,0.3901590518868478,2.961086067559248,2.934462303473104,1.6291930330784987,2.969490190084471,1.5170231251810165,2.8422600558379862,2.7565187424093702,2.891722759469894,2.4528230140858898,1.4286391994627092,2.5250933440405072,1.150369914922529,2.338139496686235,1.258079497139727,0.7321320282896457,1.4292853208580665,1.1036294555340669,2.788385149727228,2.225678301461288,0.6502799495789643,2.9074921171580823,2.89883915563326,1.647406598527211,2.9214466176821103,1.4916284952873902,2.877097371121012,2.740459366071097
2.590535783437976,2.6666288169636925,3.0120113139633373,3.0612865605170105,3.078862812556171,1.882346451407012,2.786200595435884,1.6582358942893909,2.836551734632299,2.594457306799187,2.50318466513638,2.650055777281762,1.5438564844038476,3.101080007309335,0.9792007266748866,1.5358389518685625,1.249026927279575,2.5871221851226864,0.9612818125730432,1.0012895246385147,2.6173531345241607,2.5247853175891084,2.52035332912515,3.064079042540082,3.11741630751533,1.9050829617580511,2.9787141326566022,1.686592045778671,2.8757150019856783,2.679131567096459
2.4804227209460104,2.545994980634108,2.150673007170232,3.055479523215674,3.0195373332432225,1.8976567428081887,3.0421525885845737,1.5725319548647614,2.866418167568471,2.724943840810249,2.5940777782867936,2.4665528390253533,1.4883645776175825,2.9776925307660096,1.2422851495010363,2.2251356931204658,1.5234565968201297,2.926168818352523,1.166804734625596,1.144655917871627,2.5096822454282437,2.521121822572567,2.3336653932573888,3.0385263608768227,3.1121055393026884,1.9004884324277265,2.9860103518795613,1.5491093877125162,2.826056517144027,2.731714169384253
2.5803189505254074,2.479362353775364,1.8996484625638412,2.99225298823213,3.088641499921706,1.7945975857294656,3.0974808410874046,1.576309346716494,2.859708761232822,2.737858236427149,3.021064658885785,2.3766207241959023,1.652829158986881,3.064918312119748,1.094267179415695,2.009269622128166,0.8308225756800381,1.9744165356877263,1.4503882365765617,1.107450319865835,2.5240868535261924,2.4913337483939566,1.8360008741684133,3.0083961568272986,3.092234175644735,1.7752408106802402,3.108812575492232,1.6203893752083989,2.8291694220824706,2.72919642060078
2.6201121026431404,2.53722048690722,2.360999224984065,3.0539718374985907,3.141580612243656,1.911975297910431,3.05046484042846,1.6414978033703234,2.855555660136043,2.7307204226239192,2.71836567277101,2.6315059602790685,1.5854068589195338,3.033940516085348,0.9662634508510372,1.2832771921297017,1.2594809293289846,2.5669947641260373,0.830591068164032,0.9267885278170668,2.581956174528904,2.5676037050120963,2.5571073756706943,3.041492103511623,3.073183958224827,1.9135225072582889,2.9641745090871723,1.6275233214485154,2.815211584916456,2.706972097479768
2.788385149727228,2.225678301461288,0.6502799495789643,2.9074921171580823,2.89883915563326,1.647406598527211,2.9214466176821103,1.4916284952873902,2.877097371121012,2.740459366071097,3.0913780023156376,2.388773194630501,1.3511313356665544,2.420481894915222,1.1147406133183573,2.2236948402256425,1.189656426905833,0.8470274265819652,1.3957086285710565,1.1099352395594524,2.799193244634207,2.2551619008445045,0.3311235109091185,2.971581593416337,2.953256749505205,1.6406357181666074,2.9936945762703737,1.5027915027019754,2.8552322307432494,2.763491260621682
2.825545049091411,2.248460938148307,0.9479218997179572,2.999910848983724,3.024538048228167,1.6462425152794786,3.052374554347511,1.5372960633470572,2.8944316162122568,2.7891279293074427,2.788134180046889,2.4394840432954568,1.3779257030519243,2.803528695814112,1.5508334943918691,3.057389198254194,1.6334382445326685,0.4754942863348036,1.426105413562932,1.3638586261482613,2.975969568802564,2.1689121982519888,1.169419918965053,2.918192589645309,2.7844276157703374,1.6839426483563065,2.798903884824833,1.4954464952728364,2.881056104174422,2.718503348377303
2.497259890487869,2.514766433772235,2.2172965954329245,3.032108620402104,3.059082616288724,1.9031647206262328,3.0064418191734736,1.5386158764345206,2.8567471276492675,2.729569679127791,2.57853389703998,2.538481635718356,1.4919658479798477,2.9228424688249106,1.1725321571376188,2.121635947289953,1.3713496480438003,2.531856668607531,1.055007075777581,0.9960472145010648,2.525594397601653,2.522110294998058,2.186215969716419,3.0427224017241614,3.0517336676754536,1.892157401272862,2.9899202336606567,1.550886270330318,2.822113060119736,2.684778947688259
